100467,ST_DATA_3G_POSTPAID - EDR Duration,ST_DATA_3G_POSTPAID - EDR Duration,7,100000,100000
100468,ST_DATA_3G_POSTPAID - EDR Value,ST_DATA_3G_POSTPAID - EDR Value,7,100000,100000
100469,ST_DATA_4G_PREPAID - EDR Count,ST_DATA_4G_PREPAID - EDR Count,7,100000,100000
100470,ST_DATA_4G_PREPAID - EDR Bytes,ST_DATA_4G_PREPAID - EDR Bytes,7,100000,100000
100471,ST_DATA_4G_PREPAID - EDR Duration,ST_DATA_4G_PREPAID - EDR Duration,7,100000,100000
100472,ST_DATA_4G_PREPAID - EDR Value,ST_DATA_4G_PREPAID - EDR Value,7,100000,100000
100473,ST_DATA_4G_POSTPAID - EDR Count,ST_DATA_4G_POSTPAID - EDR Count,7,100000,100000
100474,ST_DATA_4G_POSTPAID - EDR Bytes,ST_DATA_4G_POSTPAID - EDR Bytes,7,100000,100000
100475,ST_DATA_4G_POSTPAID - EDR Duration,ST_DATA_4G_POSTPAID - EDR Duration,7,100000,100000
100476,ST_DATA_4G_POSTPAID - EDR Value,ST_DATA_4G_POSTPAID - EDR Value,7,100000,100000
